id,created_at,text
21351215400,2010-08-16 22:43:28,"@slapbitch If you follow up on our mailing list with your scenario, you might find some simple suggestions that will meet your aims."
21350734067,2010-08-16 22:36:10,"@slapbitch OAuth is not one size fits all, but sharing logins and passwords to Twitter with any service other than Twitter is unwise. ^TS"
21350647227,2010-08-16 22:34:51,"@slapbitch If there's only a single account you need to POST to, you can simply hard code your credentials and an access token in yr. script"
21325815788,2010-08-16 16:02:23,@ericleone The wind down is a bit more extended than that: http://t.co/PdPSGJS ^TS
21322393013,2010-08-16 15:14:43,"Basic Auth is now coming back online. The next Basic Auth test shut-off will be for another 10 minutes on Aug 19th, at 5pm Pacific. ^TS"
21322261882,2010-08-16 15:12:49,"@benofsky Nope, search.twitter.com doesn't use auth at this time. ^TS"
21321530479,2010-08-16 15:02:21,"We're about to shut Basic Auth off for 10 minutes, as announced here: http://t.co/x7pGohd Are you ready for OAuth? http://t.co/OATk1BG ^TS"
21104090262,2010-08-13 23:26:06,@ethnt or our bug tracker: code.google.com/p/twitter-api/issues/list
21103435380,2010-08-13 23:15:23,Everything you need to know about the basic auth shut down and @twitterapi  http://t.co/x7pGohd See you on the other side of OAuth.  ^TS
21096060765,2010-08-13 21:17:02,Basic Auth is being re-enabled now. We already learned a lot. Hope you learned something too. We'll do this again but with more notice. ^TS
21095206586,2010-08-13 21:02:45,Developers. Basic Auth is about to be shut off for about 10 minutes. What will happen? Let's all find out together. http://t.co/tn9sood ^TS
21089801207,2010-08-13 19:32:34,We had a momentary problem where the Tweet Button was throwing an alert in Firefox. The issue is fixed and things should be back to normal
21081609634,2010-08-13 17:23:48,We'll be testing basic auth deprecation for 10 minutes today at ~2PM Pacific. Info: http://t.co/tn9sood - More tweets as it happens. ^TS
21066238067,2010-08-13 14:03:37,@frankcalise There's a #twitterapi on freenode but @twitterapi/team is only occasionally there.  ^TS
21065354647,2010-08-13 13:51:55,Some great discussions today on the Twitter Dev group. It's the best place to get help & talk about the platform! http://t.co/0QI0VKG ^TS
21064152019,2010-08-13 13:35:23,"@john_hamelink It provides supplemental text about the related user on the share completion page, right above the screen name. ^TS"
21021266430,2010-08-13 01:04:11,RT @themattharris: If you're interested in learning about and exploring Twitter APIs at SXSW 2011 we submitted a panel you can vote for  ...
21008968553,2010-08-12 22:00:18,@AirRocker On your site the Tweet Button is on an included URL so is using that instead. To fix set data-url to the URL you want to link to.
21006873568,2010-08-12 21:28:47,"@AirRocker is it possible you are using any of our ""contributors"" features? if so, make sure you aren't in that mode when using."
20998569928,2010-08-12 19:07:36,"@benofsky Recommend asking your question on our mailing list so we can be more complete in the analysis. Include your method of auth, etc."
20988809948,2010-08-12 16:36:12,@RamonNavarro Find out how to embed multiple buttons here: http://t.co/uVCrWd4
20983924534,2010-08-12 15:29:44,"Introducing the Tweet Button, http://t.co/hy9jcUK"
20975926955,2010-08-12 13:42:55,"@reginadestia Go to http://t.co/Lrtdi59 and ""revoke access"" to the application. ^TS"
20974688113,2010-08-12 13:25:09,@GoodCoffeeCode One option is to use this form to report abuse: http://t.co/nLtvF9V ^TS
20892906739,2010-08-11 15:09:33,@iscriptnetcast Recommend asking for help on our mailing list! http://t.co/CmUtcG5 Usually a subtle problem.
20887482216,2010-08-11 13:58:25,"@cgrymala Not all, we need to strip those out. TwitterOAuth by Abraham is popular and supports OAuth well (in PHP) ^TS"
20841180840,2010-08-11 00:57:27,@boxcar thanks for reporting that. We've deployed a patch to fix the warning. If it's still a problem in the morning let us know. ^MH
20823691994,2010-08-10 20:40:28,@jozeran It's totally happening. It's a whole thing. ^TS
20752621902,2010-08-10 01:04:07,"Welcome to User Streams, @seesmic! http://t.co/0ysdqyR"
20732598354,2010-08-09 19:50:45,There are now two extra values in our current trends API responses. Learn more here: http://t.co/7mKtrL0 ^MH
20714307533,2010-08-09 15:00:13,"@dozykraut we have some quirks with nonces. Always use UTC time. Use alphanumeric nonces, unique across all of your app's requests. ^TS"
20554057098,2010-08-07 14:12:01,"@alzzaid Blocked for streaming API policy violations. Check the API doc, fix your client, and email api@twitter.com ^JK"
20499308096,2010-08-06 21:17:31,Our friends at @oneforty have updated their index to include new app types & platforms. Time to update your listing http://t.co/aiq2IaL ^TS
20486403894,2010-08-06 17:37:07,"REMINDER: On Aug 16th, Basic Auth will begin its final death throes. On Aug 31st, it will be shut down. Go OAuth: http://t.co/OATk1BG ^TS"
20473798483,2010-08-06 14:39:13,"@xdamman Doc: http://t.co/qf7peDF Your image:  http://t.co/zz0FTpw We don't recommend using these for rendering yet, just discovery ^TS"
20425697363,2010-08-06 00:45:11,We're fully recovered from the high error rate that occurred earlier today.
20417940888,2010-08-05 22:50:16,We're currently experiencing a high error rate on Twitter. - We’re currently experiencing a high error rate... http://t.co/5UmjXOa
20394632506,2010-08-05 15:10:27,"@Javier_CA If you're having trouble with an API, please post a message on our mailing list with details: http://t.co/CmUtcG5 ^TS"
20388325833,2010-08-05 13:37:44,@aeoth There are no ordering guarantees on the Streaming API. Use a general purpose JSON parser. ^JK
20388256870,2010-08-05 13:36:38,@lancehodges Please report these repeated tweets to Tweetdeck. ^JK
20388226067,2010-08-05 13:36:09,@tommorris Deleting search results with an empty result set is a known issue. ^JK
20258453575,2010-08-03 23:24:42,"Temporarily Disabling ""Suggestions for You"" - Before we make “Suggestions For You” available to all users,... http://t.co/01b5ohj"
20233011135,2010-08-03 16:16:50,That's nice.
20231396767,2010-08-03 15:51:56,"@bjschnei 200 per page, up to 800 in total over multiple pages (though the exact total number available flucuates) ^TS"
20168009801,2010-08-02 21:14:07,RT @TechCrunch: Twitter User Streams Is Crack For Realtime Web Junkies http://tcrn.ch/aRcTBA by @parislemon
20154881830,2010-08-02 17:24:27,"RT @hayesdavis: check out mockingbird, an easy way to test your twitter streaming api code. blog post: http://bit.ly/cb2AHQ and github:  ..."
20141567574,2010-08-02 14:04:00,@alexcroox There's unfortunately no case-sensitive search for the Twitter API right now. ^TS
20141412138,2010-08-02 14:01:40,@manatsawin Annotations API is not available for development yet.. ^TS
20140745144,2010-08-02 13:51:43,"@dominiek Sometimes it will fail, but if it returns 200 code, means the image is queued. Now asynchronous. A team is improving it. ^TS"
20140544000,2010-08-02 13:48:41,"RT @devnest: Last tickets released for #devnest 10 tomorrow Show n Tweets, @media140 @bootlaw @nickhalstead and @twitterapi  http://tiny ..."
20139396776,2010-08-02 13:31:21,"@timhaines thanks, Tim. Reported the specifics of the bug to the team. ^TS"
20041499582,2010-08-01 04:09:42,Scheduled Downtime Duration - We expect to be unavailable for less than 60 minutes during tonight’s scheduled... http://t.co/zRm5Ghb
20015698341,2010-07-31 20:15:47,Users Cannot Update Profiles - We’re currently working on remedying the issue blocking users from updating... http://t.co/DaWBYui
19942401337,2010-07-30 21:59:54,"Planned Network Maintenance Saturday July 31st @ 11PM PDT - Twitter’s hosting provider, NTT America, is... http://t.co/d2EI5yb"
19936293193,2010-07-30 20:12:15,"Twitter's new ""Suggestions for You"" feature will have an API soon! http://t.co/z21GoT0 ^TS"
19935074845,2010-07-30 19:51:17,@tgadget Aug 16.
19914510027,2010-07-30 14:45:24,Elevated Error Rate on the API - The Twitter API is returning an elevated level of errors. Engineers are... http://t.co/BTrK08P
19836834188,2010-07-29 16:05:34,@RobertsMaria TweetDeck is a free product.
19836772921,2010-07-29 16:04:42,There are 26 days left to migrate from basic auth to OAuth. http://t.co/fhQMvSj Need help? Mailing list: http://t.co/CmUtcG5 ^TS
19827695253,2010-07-29 13:58:09,@antoineguiral It does. I'll look into it. We've had a few issues with image upload lately. Thanks. ^TS
19826154078,2010-07-29 13:35:46,"@antoineguiral uploads are currently queued. if it gave you a success message, check back in a few minutes to see it reflect the change. ^TS"
19767823676,2010-07-28 20:24:13,RT @echofon: User Stream Preview now available for registered Echofon for Mac users. New tweets appear instantly! http://bit.ly/aKk4jE
19767808235,2010-07-28 20:23:57,"RT @TweetDeck: Trialling Twitter At The Speed Of ""Wow!"" http://post.ly/pDLy"
19766241513,2010-07-28 19:57:05,Announcing a limited User Streams testing period for desktop apps. http://t.co/2Yk5oWi ^TS
19755470232,2010-07-28 16:59:53,We're not aware of any SSL expiry errors so if you're still getting them let us know. ^MH
19750258191,2010-07-28 15:44:17,"@jasonpope You'll get an access token again on a valid authorization, yes.  ^TS"
19748855347,2010-07-28 15:24:50,@krikor You can send a note to our developer mailing list at http://t.co/NeFqdKf or send an email to api@twitter.com ^TS
19748758381,2010-07-28 15:23:27,@timhaines The console has some limitations with certain kinds of parameter constructs. Recommend checking out Apigee's console ^TS
19748710597,2010-07-28 15:22:47,@ikki_han You would have to do the sorting yourself ^TS
19748671800,2010-07-28 15:22:15,"@bnduati It shouldn't take longer than 5 minutes, but any access tokens issued while in read-only mode will need to be re-issued ^TS"
19748643593,2010-07-28 15:21:51,@RaelleeMarshall Check http://t.co/Lrtdi59 for apps you may have given permission; otherwise try changing your password ^TS
19684729285,2010-07-27 20:42:38,SSL Certificate Errors - We’re looking into expired SSL certificate errors now and working quickly to resolve... http://t.co/l3pTpOo
19684673728,2010-07-27 20:41:39,SSL Certificate Errors - We’re looking into expired SSL certificate errors now and working quickly to resolve... http://t.co/Vc2tesg
19666110312,2010-07-27 15:41:56,"@karmap Only for certain kinds of apps (native & desktop apps). If you only need 1 user, there's simpler ways too. http://t.co/OATk1BG"
19660692539,2010-07-27 14:27:43,"@sallymckels You can go to http://t.co/Lrtdi59 to deny an app access. If the app is just ""API"" you might need to change your password. ^TS"
19658875443,2010-07-27 14:02:32,Some users are seeing a sporadic SSL certificate issue in client apps. We're investigating. So many machines.  ^TS
19530861518,2010-07-26 00:04:08,Avatar Upload Temporarily Disabled - We’ve temporarily disabled avatar upload as we do some work; we’ll... http://t.co/roGIUlG
19373184839,2010-07-23 22:27:14,Google App Engine apps using the @twitterapi should be functional again. More info: http://t.co/qMNkKuB ^TS
19355622411,2010-07-23 17:19:31,We're looking into issues connecting to Twitter from Google App Engine. ^TS
19269356360,2010-07-22 17:00:42,@MastersErickW82 api.twitter.com/1/blocks/blocking.xml ^M2
19258441454,2010-07-22 14:25:41,"RT @onefortydev: Learn from other successful developers with ""Developers Doin’ it Right"" on the deblog. This time: Chris Duell @twithawk ..."
19091098977,2010-07-21 17:02:47,@briantroy Follow should be working fine on the Streaming API. Post your error case on twitter-dev-talk so that we can debug. ^JK
19006535923,2010-07-20 16:34:09,@calbucci Try viewing it on dev.twitter.com instead -- dev.twitter.com/apps/xxx ^TS
18975095642,2010-07-20 07:07:29,"The API responses, oAuth, and signups are working normally again. Still having issues with user edits and mobile though. http://t.co/HbYEMMs"
18971590704,2010-07-20 05:44:25,The issues experienced earlier continue and we're still working to remedy the situation. Updates available on http://t.co/HbYEMMs ^MH
18946868557,2010-07-19 22:11:43,"@jeromegn At least one of the issues we are experiencing right now would lead to that issue, yes. ^TS"
18943964069,2010-07-19 21:16:53,@Paulston Likely connected to the issues around updating profile information.. we're working on that also! ^TS
18942013637,2010-07-19 20:38:29,"Seeing weird, malformed HTTP responses to API requests? We're looking into it! http://t.co/Ssqlw0p ^TS"
18940589382,2010-07-19 20:06:45,@semifor Can you post any example HTTP logs demonstrating this to the developer mailing list? ^TS
18940540683,2010-07-19 20:05:49,Issues with profile updates & other operations is also crippling the OAuth handshake process. Our team is working to resolve it! ^TS
18938518131,2010-07-19 19:26:53,"Twitter Help Center Temporarily Down - In an unrelated issue (that is also being worked on), our help center... http://t.co/zkCaQcz"
18929057244,2010-07-19 16:43:25,Users Cannot Update Profiles - We’re currently working on remedying the issue blocking users from updating... http://t.co/o8bsaYT
18881027844,2010-07-19 02:08:54,Had trouble following people? - It’s a known issue that is now resolved. All followings and unfollowings are... http://t.co/BBLW1Af
18691788790,2010-07-16 14:55:22,@al3x_stone Adding ?include_entities=true &amp; ?include_rts=true to timeline methods enables these features. ^TS
18691414561,2010-07-16 14:50:23,"@Trevor_Dean ""Source"" is no longer a parameter set on API calls; the name of your app stored on dev.twitter.com is your source name. ^TS"
18691302691,2010-07-16 14:48:52,@Moons7 Check out our docs on OAuth Echo http://t.co/3gR0P9f and OAuth http://t.co/E71V3bv ^TS
18687419720,2010-07-16 13:57:28,Spritzer/Gardenhose Streaming API Sampling Rate Changes http://t.co/d6o1npx ^TS
18655363010,2010-07-16 03:34:00,@landongn Then you want stream.twitter.com/1/statuses/filter.json?track=landongn. ^JK
18651145432,2010-07-16 02:30:05,"@landongn stream.twitter.com/1/statuses/filter.json\?follow=12345, where 12345 is the userid of the public user..."
18536947753,2010-07-14 17:47:17,@ChrisDANKin You may want to change your password. Contact @Support for help with unauthorized account access.
18536898993,2010-07-14 17:46:29,@yusukey done. Thanks! ^TS
18475521168,2010-07-13 23:46:56,SSL Issue - We are aware of an SSL issue on our API and are in the process of fixing it. This issue does not... http://t.co/eirUAYV
18273261868,2010-07-11 14:03:54,@tweetcepts Be sure to read the api-announce mailing list. New whitelistings have been postponed until the World Cup ends. ^JK
18273061818,2010-07-11 14:00:37,"@cwichura iOS4 apps in the foreground could continuously update, but otherwise, User Streams isn't a great fit. ^JK"
18204594000,2010-07-10 15:47:20,@smartwatermelon do you have another app running?
18204353582,2010-07-10 15:43:36,@smartwatermelon as in: it started working again?
18201744681,2010-07-10 15:03:14,@smartwatermelon ip address? Is this your username? You're able to tweet?
18201479189,2010-07-10 14:59:35,"@smartwatermelon can you please email us the time, your IP address, what action you were trying to do - effectively as much info as you can!"
18155822066,2010-07-09 23:41:31,@stocklystream we can't find it under that name. You should have received a ticket/issue number which we can use to find your request ^MH
18149164144,2010-07-09 21:38:30,RT @themattharris: I'll be speaking at the Social App Workshop (@appworkshop) on July 24 in San Francisco. More info on http://t.co/xYJ6w7D
18148975311,2010-07-09 21:35:00,@stocklystream what is the ticket number of your request. Our team cannot find it under your Twitter account name. ^MH
18075130692,2010-07-09 00:36:42,Some of you were still having rate limit reset issues today but should be ok now. If not let us know. ^MH
18012851837,2010-07-08 05:41:57,"@FollowMatthew are you still seeing this right now? we believe we fixed the rate limiter, but if we haven't please send us more info! ^RK"
18012814317,2010-07-08 05:41:14,@aoyagikouhei they could...  they are in two different ID spaces ^RK
18012743937,2010-07-08 05:39:56,"@pwtenny can you please send us more details? we think it's right - but if its not, we want more info so we can fix it! ^RK"
18012620620,2010-07-08 05:37:38,"@yvolk yup! oauth rate limits are 350 calls/hour, where basic auth is 150 calls/hour. switch to oauth! ^RK"
17995298801,2010-07-08 01:03:04,Rate limits should be resetting correctly now. Developers if you are still seeing issues please visit: http://t.co/EVZzjHw
17967448346,2010-07-07 17:56:35,"Investigating ""Rate Limit Exceeded"" issues - Many users are receiving incorrect “Rate Limit Exceeded” errors... http://t.co/twaPzKO"
17890552895,2010-07-06 19:29:49,User Streams Preview update: http://t.co/xGf4YYf ^JK
17878417809,2010-07-06 16:17:31,Incorrect Rate-Limiting - We’re hearing reports from developers that they’re running into some incorrect rate... http://t.co/LRY3Wlb
17875920153,2010-07-06 15:40:39,We're hearing reports that we're incorrectly rate limiting some requests - we're investigating. ^RK
17845971967,2010-07-06 05:28:53,RT @raffi: Getting out and about for @twitterapi http://t.co/rMlP94H
17802120433,2010-07-05 16:33:57,Missing @ Replies - Some users are experiencing an issue in which they’re not receiving all of their @... http://t.co/EC4FjlZ
17797592777,2010-07-05 15:25:06,"Mobile Website - We’re working to resolve an issue with the mobile website, http://t.co/jLSRzSK. http://t.co/cqcgBb9"
17795293721,2010-07-05 14:50:53,We're working to resolve a problem with mobile.twitter.com and the User Streams preview. ^JK
17663342586,2010-07-03 16:56:47,@oyetweet Mail api at twitter dot com to file a ticket about the Streaming API. You are requesting something you don't have access to. ^JK
17584139781,2010-07-02 16:03:40,Investigating Elevated Error Rates - We’ve received reports of elevated error rates for users; we’re... http://t.co/2wet6bh
17500158989,2010-07-01 15:29:44,The SSL issues applications were experiencing should be resolved now. Thanks for your patience. ^TS
17497503169,2010-07-01 14:51:08,API issues. - We are experiencing an issue temporarily with the intermediary SSL certificate for the API; we... http://t.co/T3a4w18
17493248498,2010-07-01 13:44:55,We're looking into the SSL issues some users are experiencing this morning.  ^TS
17432332542,2010-06-30 18:11:27,"On July 1st, @raffi & @themattharris will be at @hackerdojo talking about @twitterapi http://t.co/cIG9xxa ^TS"
17421264231,2010-06-30 15:17:23,@rmetzler Go to http://t.co/Lrtdi59 to see apps you've authorized. ^TS
17392854010,2010-06-30 05:42:50,RT @Support: Lists and tweet counts have been restored. We apologize for any inconvenience this may have caused.
17387588253,2010-06-30 04:05:44,RT @Support: We have temporarily disabled lists and will restore them shortly. Thanks for being patient!
17377292671,2010-06-30 01:22:56,@robjohnson Streaming API has supported logical ANDs since Chirp in April. I think this got lost in all the hubbub. ^JK
17362666940,2010-06-29 21:05:20,"@timhaines Yes, even whitelisted API clients will be given a lower rate limit based on a % of the overall lowered rate limiting now. ^TS"
17360826394,2010-06-29 20:27:22,@echidnaincdev Our system sometimes fails to include the reason; DM @episod I'll follow up with you ^TS
17357392895,2010-06-29 19:24:44,@DevDavido Check out the include_rts parameter now available for user_timeline: http://t.co/5xopqCV ^TS
17350712050,2010-06-29 17:36:09,We've posted an update on the default rate limit and answers to the questions you asked. More details at http://t.co/8bdGEyG ^MH
17345806890,2010-06-29 16:32:50,Site Tweaks. - We’re temporarily lowering the API rate-limit to 125 from 175; we do plan to reestablish the... http://t.co/o43E2xF
17048594991,2010-06-25 22:40:04,@Scott_Burnsy We've been dynamically adjusting rate limits under heavy load: http://t.co/821GFRg ^TS
17046405906,2010-06-25 21:57:55,@SpookyET Unfortunately they aren't. ^TS
17045760576,2010-06-25 21:45:24,@SamZzz Twitter for Android is like any API client and is subject to rate limits on the IP addresses you use it. ^TS
17025825197,2010-06-25 16:13:25,"@echidnaincdev The IP you sent is internal  & not  external, which is probably why it's not sticking.  Determine the real IP and re-apply"
17019377429,2010-06-25 14:48:06,@brunobar79 We've been dynamically adjusting rate limits under heavy load: http://t.co/821GFRg ^TS
17018383874,2010-06-25 14:35:14,"@echidnaincdev Can you re-apply for whitelisting? There are times it doesn't ""stick"" Also: http://t.co/821GFRg ^TS"
16971861261,2010-06-25 00:06:54,@bkjones Most timeline methods accept a skip_user=true query parameter now which limits the user node to just an id. ^TS
16955041492,2010-06-24 19:34:13,@gbanos ask for help in our developer mailing list. Debugging is complex. Also could try OAuth Dancer: http://t.co/FnWjJn4 ^TS
16951204904,2010-06-24 18:43:33,@jubos See this document to see why tweets may be missing from search: http://t.co/wCiLcOs ^TS
16951062391,2010-06-24 18:41:33,"@_paulofreitas you would have to, unfortunately, compare an entire list of ids from friendships to those within your lists. ^TS"
16942430690,2010-06-24 16:31:53,@ripsup We're dynamically adjusted rate limits now when under high load: http://t.co/ypgVNC8 ^TS
16932487471,2010-06-24 14:19:56,Site Tweaks - We’ll be making adjustments to some site features throughout the day in an attempt to maximize... http://t.co/Cvjm9aU
16875438311,2010-06-23 20:32:39,We're going to start dynamically adjusting rate limits when we experience serious load: http://t.co/ypgVNC8 ^MH
16860467637,2010-06-23 16:19:36,Dealing with high whales (errors) as the result of high load. - Dealing with high whales (errors) as the... http://t.co/7qnh3ZN
16856698615,2010-06-23 15:15:56,Periodic high rates of errors on Twitter.com - We’re seeing periodic high rates of errors on Twitter.com. http://t.co/7i1SSaK
16806196972,2010-06-22 23:23:03,"We removed the unsupported API endpoint at api.twitter.com/1/search, use search.twitter.com/search instead http://t.co/nKWp7m6 Thanks! ^TS"
16783999399,2010-06-22 16:53:28,@Demonicpagan possible some part of your signature generation is incorrect & fails for real reasons.. follow up on the list if you suspect
16781738292,2010-06-22 16:17:52,@Demonicpagan There are times when we are under heavy load that we incorrectly return that error. Wish it wasn't so. ^TS
16778965682,2010-06-22 15:30:16,Periodic high rates of errors on Twitter.com - We’re seeing periodic high rates of errors on Twitter.com. http://t.co/DEaFJmN
16695527388,2010-06-21 13:54:52,High Error Rate on Twitter.com - We’re seeing periodic high rates of errors on Twitter.com. http://t.co/vnLr0qV
16691838450,2010-06-21 13:03:19,"@dgiul we'll have that login bug fixed soon; for now, login on twitter.com first ^TS"
16551130106,2010-06-19 14:54:08,Moderate Error Rate on Twitter.com - We’re seeing periodic moderate rates of errors on Twitter.com. http://t.co/Y7EB3uP
16497022700,2010-06-18 20:43:49,Regarding tweet counts and timeline pagination: http://t.co/0DhXz8r ^TS
16493930782,2010-06-18 19:49:02,"@echidnaincdev generally around 48 hours or less, except for weekends & holidays. ^TS"
16493851928,2010-06-18 19:47:36,"@Collin1000 yes, you will need to implement OAuth for those cases. If you use only one user, this may help: http://t.co/N6eWUcq ^TS"
16426045481,2010-06-18 00:01:24,RT @raffi: @twitterapi is postponing the oauthpocalypse until after the world cup.  i now have to wait until sept. 1 to expense a full b ...
16425524104,2010-06-17 23:52:19,"We're postponing the OAuth switchover to August 16, 2010 - http://t.co/ulQ5P3k ^RK"
16412071515,2010-06-17 19:36:37,Timelines and streaming returned to real-time at 19:31 UTC ^JK
16411007454,2010-06-17 19:17:51,Timeline updates and streaming fell behind real-time at 18:40 UTC and should be current by 19:20 UTC. No tweets lost. ^JK
16334945821,2010-06-16 21:02:44,RT @twitter: .@twitterapi Showcase: TweetBeat's World Cup http://t.co/SBZfb8k #worldcup
16305694098,2010-06-16 13:23:43,High Error Rate on Twitter.com - We’re seeing periodic high rates of errors on Twitter.com. This is the... http://t.co/JLrM5qv
16304605689,2010-06-16 13:06:01,Scheduled Network Maintenance June 16th @ 6-7:30 AM PDT - MAINTENANCE ACTION: ————————— We’ll be working with... http://t.co/591bHic
16248084899,2010-06-15 19:23:42,Trends have been temporarily disabled - Trends have been temporarily disabled. We’ll re-enable them in... http://t.co/xvlwdjd
16240111006,2010-06-15 17:17:23,Temporarily Missing Tweets - Users may temporarily experience missing or duplicate tweets from their... http://twt.tl/sPDGE60
16226395462,2010-06-15 13:59:54,High Error Rate on Twitter.com - We’re currently experiencing a high rate of errors (whales) on Twitter.com.... http://twt.tl/6nMB1ok
16197522183,2010-06-15 03:17:32,Site Availability Issues - We are experiencing site-wide availability issues due to scheduled maintenance.... http://twt.tl/DX5wqFh
16185149618,2010-06-14 23:49:26,"Twitter Places is baked into the @twitterapi platform, of course, with more integration points coming soon! http://twt.tl/aJVqjRg ^TS"
16162201413,2010-06-14 17:02:25,Working on incorrect tweet counts - Some users are noting inconsistencies in tweet counts. This is purely a... http://twt.tl/QkTycpN
16155645077,2010-06-14 15:27:42,Bursts of Elevated Errors - Users are seeing an elevated number of errors on twitter.com and we’re working to... http://twt.tl/LhGHwRw
16154406909,2010-06-14 15:09:54,RT @rsarver: Today @twitterapi team is +3. Welcome @9len (eng) @jeremycloud (eng) and @caramev (partners) to the team. We're lucky to ha ...
16153786925,2010-06-14 15:01:11,"RT @Support: Is your Tweet count off? Don't worry, the Tweets are still there. We are working quickly to restore your counts back to normal."
16076749165,2010-06-13 15:00:20,Bursts of Errors - We’re seeing large bursts of errors every twenty minutes. We’re currently investigating. http://t.co/mLAKuPj
16062917035,2010-06-13 09:57:35,Site-wide availability issues. - We are experiencing site-wide availability issues due to a network service... http://t.co/JVRYNXV
16017115095,2010-06-12 17:22:48,RT @themattharris: To everyone at @hackcamp my slides (with URLs) are now up on slideshare: http://www.slideshare.net/themattharris/hackcamp
15964910165,2010-06-12 00:10:51,Twitter Blog: Switching to OAuth - http://t.co/OLfKo5L
15961116558,2010-06-11 23:00:27,Coming soon: a new OAuth option for open source applications using the Twitter API.. More info: http://t.co/wOSzPpm ^TS
15957324212,2010-06-11 21:41:49,The Twitter Engineering Blog: A Perfect Storm ..... of Whales - http://t.co/aAr8j4Q. Some details on the network issues this week ^RS
15939564459,2010-06-11 16:12:21,We've connected the Twitter Status Blog (status.twitter.com) to auto-post to @twitterapi. Please let us know if you see any issues ^RS
15939206306,2010-06-11 16:06:56,High Error Rate on Twitter.com - We’re seeing periodic high rates of errors on Twitter.com. We’re currently... http://t.co/KmEaQvb
15879200427,2010-06-10 21:19:00,"Here's @raffi & @episod's slides on xAuth, OAuth Echo & more from last night's WWDC meetup. Thanks all for coming! http://t.co/g45H5hX ^TS"
15853938998,2010-06-10 14:29:59,Incident resolved at 14:00 UTC. System is now operating normally. ^JK
15851549987,2010-06-10 13:52:56,Elevated error rate again this morning. Teams were at the ready and we're responding. ^JK
15803242443,2010-06-09 21:26:24,We have 1-2 slots left for developers that want to demo their Mac-based App at tonight's Twitter API / WWDC meetup: http://t.co/6lSUQ3b
15803204537,2010-06-09 21:25:14,We're investigating what appears to be a recurrence of this morning's networking issues. ^J
15793194778,2010-06-09 18:09:40,"Error rates have improved significantly, but remain well above acceptable levels. Working. ^JK"
15791386010,2010-06-09 17:34:25,All site functions should now be re-enabled. Latency and errors are recovering to normal levels. ^JK
15789764792,2010-06-09 16:59:01,Timelines are now current. Working to restore various key features. ^JK
15788946153,2010-06-09 16:38:04,"Search reads, image uploads, namesearch and sidebar features are disabled. ^JK"
15788271366,2010-06-09 16:15:25,Timeline deliveries are also falling behind. Eventually all tweets will be delivered. ^JK
15787699213,2010-06-09 15:56:06,Errors and latency both elevated this morning. We're working on the problem. ^JK
15743886725,2010-06-09 00:35:19,"@jason_cornell we've been strapped for underresourced for porting them all over want to improve each piece with recent, exemplary examples"
15742782188,2010-06-09 00:16:11,We're still looking for a few good apps to demo at tomorrow's @twitterapi / WWDC meetup. Apply here: http://t.co/6lSUQ3b
15741693182,2010-06-08 23:57:25,"@JohnMetta no no no! we don't touch your original URL! if you send a bit.ly link, we will just wrap that. your bit.ly stats will still work!"
15740445689,2010-06-08 23:34:47,"@cwichura we're not interfering with the link that the user sent us. if the user sends a bit.ly link, we will wrap that. ^RK"
15740420263,2010-06-08 23:34:16,@ac -exactly- ^RK
15739827266,2010-06-08 23:22:41,@ac shortened URL services don't give you back the original URL. the API XML/JSON has the original (pre-wrapped) URL in it. ^RK
15739646901,2010-06-08 23:19:36,@ac wrapped and not shortened. and we're providing the original URL in the entities in the API ^RK
15739626955,2010-06-08 23:19:15,@abrahamvegh we're still providing you the full URL ^RK
15738870223,2010-06-08 23:06:03,link wrapping on the API - http://t.co/VbmGKY9
15722152406,2010-06-08 17:56:10,Site and API Availability Issues - http://bit.ly/bucw05
15684351862,2010-06-08 05:05:23,@icez Please email api (at) t.com to request elevated streaming access. ^JK
15656830873,2010-06-07 21:22:00,Do you want to demo your Mac-based app at our WWDC Meetup (http://bit.ly/twitterapi-wwdc) on Wednesday? Apply here: http://bit.ly/asvBwI
15641787235,2010-06-07 16:48:58,In San Francisco for #WWDC? Come to Twitter HQ on June 9th 6-8pm for a @twitterapi meetup! Register: http://bit.ly/twitterapi-wwdc ^TS
15525117155,2010-06-06 01:53:53,"@NetNoir We haven't, yet, formed plans to turn off basic auth on the Streaming API, but User Streams will only be oAuth. ^JK"
15506086755,2010-06-05 19:09:46,RT @danwrong: Slides from Building @Anywhere presentation: http://bit.ly/al0eAt #txjs
15428738973,2010-06-04 16:49:44,RT @episod: Ever wonder what that weird UTF-8 character should look like when encoded for OAuth? Now you can: http://bit.ly/oauth-utf8-c ...
15428476155,2010-06-04 16:45:29,"@brightwurks send a note to api@twitter.com from the email with access , include as much info in our question as possible ^TS"
15416186293,2010-06-04 13:40:05,@x5315 thanks; we'll get it fixed up soon.  ^TS
15375919489,2010-06-03 23:57:10,RT @anywhere: version 1.1 has now been deployed.  See this post for more details: http://bit.ly/9jHxXu
15333266053,2010-06-03 15:38:05,@2424actuFoot you should be good to go now ^TS
15333243977,2010-06-03 15:37:45,@marieshawaii you may have given your login/password to a rogue application; try changing your password ^TS
15333142479,2010-06-03 15:36:15,@artjulian You can request shadow access here http://bit.ly/aKEdIC ^TS
15333060006,2010-06-03 15:35:02,"@fettemama There are limits to num. of tweets sent by an account independent of API limits; If you get an error, queue for later. ^TS"
